District,Price
JEFFERSON UNION HIGH,353300.0
JEFFERSON UNION HIGH,353700.0
JEFFERSON UNION HIGH,262000.0
JEFFERSON UNION HIGH,251200.0
JEFFERSON UNION HIGH,236200.0
JEFFERSON UNION HIGH,272400.0
JEFFERSON UNION HIGH,275000.0
JEFFERSON UNION HIGH,227400.0
JEFFERSON UNION HIGH,263900.0
JEFFERSON UNION HIGH,254100.0
JEFFERSON UNION HIGH,234600.0
JEFFERSON UNION HIGH,228200.0
JEFFERSON UNION HIGH,281000.0
JEFFERSON UNION HIGH,279300.0
JEFFERSON UNION HIGH,262100.0
JEFFERSON UNION HIGH,262500.0
JEFFERSON UNION HIGH,237500.0
JEFFERSON UNION HIGH,241700.0
JEFFERSON UNION HIGH,345500.0
JEFFERSON UNION HIGH,450000.0
JEFFERSON UNION HIGH,270600.0
JEFFERSON UNION HIGH,273000.0
JEFFERSON UNION HIGH,249000.0
JEFFERSON UNION HIGH,325800.0
JEFFERSON UNION HIGH,280400.0
JEFFERSON UNION HIGH,344600.0
JEFFERSON UNION HIGH,302100.0
JEFFERSON UNION HIGH,281300.0
JEFFERSON UNION HIGH,342300.0
JEFFERSON UNION HIGH,344500.0
JEFFERSON UNION HIGH,284100.0
JEFFERSON UNION HIGH,273600.0
JEFFERSON UNION HIGH,341300.0
JEFFERSON UNION HIGH,324700.0
JEFFERSON UNION HIGH,308100.0
JEFFERSON UNION HIGH,137500.0
JEFFERSON UNION HIGH,292900.0
JEFFERSON UNION HIGH,319000.0
JEFFERSON UNION HIGH,306800.0
JEFFERSON UNION HIGH,317900.0
JEFFERSON UNION HIGH,242700.0
JEFFERSON UNION HIGH,253000.0
JEFFERSON UNION HIGH,242500.0
JEFFERSON UNION HIGH,212500.0
JEFFERSON UNION HIGH,144200.0
JEFFERSON UNION HIGH,275000.0
JEFFERSON UNION HIGH,228500.0
JEFFERSON UNION HIGH,229100.0
JEFFERSON UNION HIGH,224200.0
JEFFERSON UNION HIGH,215400.0
JEFFERSON UNION HIGH,318400.0
JEFFERSON UNION HIGH,265100.0
JEFFERSON UNION HIGH,273100.0
JEFFERSON UNION HIGH,336400.0
JEFFERSON UNION HIGH,347400.0
JEFFERSON UNION HIGH,412000.0
JEFFERSON UNION HIGH,405100.0
JEFFERSON UNION HIGH,466900.0
JEFFERSON UNION HIGH,450000.0
JEFFERSON UNION HIGH,422400.0
JEFFERSON UNION HIGH,369300.0
JEFFERSON UNION HIGH,420300.0
JEFFERSON UNION HIGH,387100.0
JEFFERSON UNION HIGH,340900.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,457700.0
JEFFERSON UNION HIGH,459200.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,450000.0
JEFFERSON UNION HIGH,350000.0
JEFFERSON UNION HIGH,353800.0
JEFFERSON UNION HIGH,378100.0
JEFFERSON UNION HIGH,500000.0
JEFFERSON UNION HIGH,500000.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,374200.0
JEFFERSON UNION HIGH,434000.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,386400.0
JEFFERSON UNION HIGH,359900.0
JEFFERSON UNION HIGH,372200.0
JEFFERSON UNION HIGH,410800.0
JEFFERSON UNION HIGH,350600.0
JEFFERSON UNION HIGH,345000.0
JEFFERSON UNION HIGH,375000.0
JEFFERSON UNION HIGH,433800.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,500001.0
JEFFERSON UNION HIGH,300000.0
JEFFERSON UNION HIGH,318400.0
JEFFERSON UNION HIGH,290000.0
JEFFERSON UNION HIGH,287900.0
JEFFERSON UNION HIGH,285400.0
JEFFERSON UNION HIGH,273000.0
JEFFERSON UNION HIGH,258300.0
JEFFERSON UNION HIGH,267300.0
JEFFERSON UNION HIGH,233100.0
JEFFERSON UNION HIGH,237900.0
JEFFERSON UNION HIGH,234800.0
JEFFERSON UNION HIGH,256300.0
JEFFERSON UNION HIGH,292600.0
SAN MATEO UNION HIGH,250000.0
JEFFERSON UNION HIGH,283300.0
SAN MATEO UNION HIGH,237500.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,415000.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,356900.0
SAN MATEO UNION HIGH,296400.0
SAN MATEO UNION HIGH,369700.0
SAN MATEO UNION HIGH,397100.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,407200.0
SAN MATEO UNION HIGH,464600.0
SAN MATEO UNION HIGH,413000.0
SAN MATEO UNION HIGH,453100.0
SAN MATEO UNION HIGH,411200.0
SAN MATEO UNION HIGH,458500.0
SAN MATEO UNION HIGH,480800.0
SAN MATEO UNION HIGH,376600.0
SAN MATEO UNION HIGH,384200.0
SAN MATEO UNION HIGH,376800.0
SAN MATEO UNION HIGH,457200.0
SAN MATEO UNION HIGH,379100.0
SAN MATEO UNION HIGH,340500.0
SAN MATEO UNION HIGH,337800.0
SAN MATEO UNION HIGH,368200.0
SAN MATEO UNION HIGH,396900.0
SAN MATEO UNION HIGH,388200.0
SAN MATEO UNION HIGH,361700.0
SAN MATEO UNION HIGH,387100.0
SAN MATEO UNION HIGH,354100.0
SAN MATEO UNION HIGH,393800.0
SAN MATEO UNION HIGH,385400.0
SAN MATEO UNION HIGH,352800.0
SAN MATEO UNION HIGH,342800.0
SAN MATEO UNION HIGH,272900.0
SAN MATEO UNION HIGH,309700.0
SAN MATEO UNION HIGH,316000.0
SAN MATEO UNION HIGH,330100.0
SAN MATEO UNION HIGH,292900.0
JEFFERSON UNION HIGH,273700.0
JEFFERSON UNION HIGH,271100.0
JEFFERSON UNION HIGH,270900.0
SAN MATEO UNION HIGH,271800.0
JEFFERSON UNION HIGH,276100.0
SAN MATEO UNION HIGH,339400.0
SAN MATEO UNION HIGH,282000.0
SAN MATEO UNION HIGH,289400.0
SAN MATEO UNION HIGH,274800.0
SAN MATEO UNION HIGH,305800.0
SAN MATEO UNION HIGH,443800.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,338200.0
SAN MATEO UNION HIGH,376000.0
SAN MATEO UNION HIGH,483300.0
SAN MATEO UNION HIGH,375700.0
SAN MATEO UNION HIGH,292100.0
SAN MATEO UNION HIGH,322200.0
SAN MATEO UNION HIGH,327800.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,417300.0
SAN MATEO UNION HIGH,438800.0
SAN MATEO UNION HIGH,419700.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,391000.0
JEFFERSON UNION HIGH,404000.0
SAN MATEO UNION HIGH,430300.0
SAN MATEO UNION HIGH,270100.0
SAN MATEO UNION HIGH,293200.0
SAN MATEO UNION HIGH,293200.0
SAN MATEO UNION HIGH,294200.0
SAN MATEO UNION HIGH,298100.0
SAN MATEO UNION HIGH,282400.0
SAN MATEO UNION HIGH,310600.0
SAN MATEO UNION HIGH,438000.0
SAN MATEO UNION HIGH,310900.0
SAN MATEO UNION HIGH,267400.0
SAN MATEO UNION HIGH,286700.0
SAN MATEO UNION HIGH,388100.0
SAN MATEO UNION HIGH,397800.0
SAN MATEO UNION HIGH,435200.0
SAN MATEO UNION HIGH,397900.0
SAN MATEO UNION HIGH,386800.0
SAN MATEO UNION HIGH,417000.0
SAN MATEO UNION HIGH,391000.0
SAN MATEO UNION HIGH,382200.0
SAN MATEO UNION HIGH,435800.0
SAN MATEO UNION HIGH,419200.0
SAN MATEO UNION HIGH,491200.0
SAN MATEO UNION HIGH,339700.0
SAN MATEO UNION HIGH,414800.0
SAN MATEO UNION HIGH,426400.0
SAN MATEO UNION HIGH,256300.0
SAN MATEO UNION HIGH,258100.0
SAN MATEO UNION HIGH,289400.0
SAN MATEO UNION HIGH,253800.0
SAN MATEO UNION HIGH,364900.0
SAN MATEO UNION HIGH,323800.0
SAN MATEO UNION HIGH,341500.0
SAN MATEO UNION HIGH,360500.0
SAN MATEO UNION HIGH,345000.0
SAN MATEO UNION HIGH,349600.0
SAN MATEO UNION HIGH,395500.0
SAN MATEO UNION HIGH,394700.0
SAN MATEO UNION HIGH,374800.0
SAN MATEO UNION HIGH,405000.0
SAN MATEO UNION HIGH,431300.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,457200.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,451300.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,495900.0
SEQUOIA UNION HIGH,500001.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,314100.0
SAN MATEO UNION HIGH,440300.0
SAN MATEO UNION HIGH,308800.0
SAN MATEO UNION HIGH,305000.0
SAN MATEO UNION HIGH,383200.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,362100.0
SAN MATEO UNION HIGH,361900.0
SAN MATEO UNION HIGH,362700.0
SAN MATEO UNION HIGH,427600.0
SAN MATEO UNION HIGH,265600.0
SAN MATEO UNION HIGH,247200.0
SAN MATEO UNION HIGH,241700.0
SAN MATEO UNION HIGH,225000.0
SAN MATEO UNION HIGH,229500.0
SAN MATEO UNION HIGH,250000.0
SAN MATEO UNION HIGH,500001.0
SAN MATEO UNION HIGH,435900.0
SAN MATEO UNION HIGH,422500.0
SAN MATEO UNION HIGH,311800.0
SAN MATEO UNION HIGH,366000.0
SAN MATEO UNION HIGH,87500.0
SAN MATEO UNION HIGH,265300.0
SAN MATEO UNION HIGH,237500.0
SAN MATEO UNION HIGH,218100.0
SAN MATEO UNION HIGH,270000.0
SAN MATEO UNION HIGH,233600.0
SAN MATEO UNION HIGH,263500.0
SAN MATEO UNION HIGH,267000.0
SAN MATEO UNION HIGH,286900.0
MOUNTAIN VIEW-LOS ALTOS UNION,312300.0
SAN MATEO UNION HIGH,278200.0
SAN MATEO UNION HIGH,320800.0
SAN MATEO UNION HIGH,232800.0
SAN MATEO UNION HIGH,202800.0
SAN MATEO UNION HIGH,211000.0
SAN MATEO UNION HIGH,255300.0
SAN MATEO UNION HIGH,322800.0
SAN MATEO UNION HIGH,166700.0
SAN MATEO UNION HIGH,272800.0
SAN MATEO UNION HIGH,267700.0
SAN MATEO UNION HIGH,276600.0
SAN MATEO UNION HIGH,298400.0
SAN MATEO UNION HIGH,318600.0
SAN MATEO UNION HIGH,303100.0
SEQUOIA UNION HIGH,363700.0
SEQUOIA UNION HIGH,333800.0
SEQUOIA UNION HIGH,443300.0
SEQUOIA UNION HIGH,343500.0
SEQUOIA UNION HIGH,496000.0
SEQUOIA UNION HIGH,343600.0
SEQUOIA UNION HIGH,342700.0
SEQUOIA UNION HIGH,395100.0
SEQUOIA UNION HIGH,469900.0
SEQUOIA UNION HIGH,409300.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
SAN MATEO UNION HIGH,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,341700.0
SEQUOIA UNION HIGH,352700.0
MOUNTAIN VIEW-LOS ALTOS UNION,162600.0
SEQUOIA UNION HIGH,157300.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,148900.0
MOUNTAIN VIEW-LOS ALTOS UNION,160600.0
SEQUOIA UNION HIGH,159400.0
MOUNTAIN VIEW-LOS ALTOS UNION,173400.0
MOUNTAIN VIEW-LOS ALTOS UNION,159400.0
MOUNTAIN VIEW-LOS ALTOS UNION,159600.0
MOUNTAIN VIEW-LOS ALTOS UNION,155700.0
MOUNTAIN VIEW-LOS ALTOS UNION,185600.0
MOUNTAIN VIEW-LOS ALTOS UNION,166700.0
MOUNTAIN VIEW-LOS ALTOS UNION,156600.0
MOUNTAIN VIEW-LOS ALTOS UNION,145500.0
MOUNTAIN VIEW-LOS ALTOS UNION,151500.0
MOUNTAIN VIEW-LOS ALTOS UNION,308600.0
MOUNTAIN VIEW-LOS ALTOS UNION,189000.0
MOUNTAIN VIEW-LOS ALTOS UNION,326400.0
MOUNTAIN VIEW-LOS ALTOS UNION,379600.0
MOUNTAIN VIEW-LOS ALTOS UNION,417800.0
MOUNTAIN VIEW-LOS ALTOS UNION,412500.0
MOUNTAIN VIEW-LOS ALTOS UNION,410200.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,460200.0
MOUNTAIN VIEW-LOS ALTOS UNION,394300.0
MOUNTAIN VIEW-LOS ALTOS UNION,464600.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,444500.0
MOUNTAIN VIEW-LOS ALTOS UNION,472800.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
MOUNTAIN VIEW-LOS ALTOS UNION,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,350000.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,500001.0
SAN MATEO UNION HIGH,411300.0
CABRILLO UNIFIED,334600.0
CABRILLO UNIFIED,319200.0
CABRILLO UNIFIED,318500.0
CABRILLO UNIFIED,364300.0
SAN MATEO UNION HIGH,345100.0
CABRILLO UNIFIED,331100.0
CABRILLO UNIFIED,368000.0
CABRILLO UNIFIED,355800.0
CABRILLO UNIFIED,371800.0
CABRILLO UNIFIED,500000.0
CABRILLO UNIFIED,354300.0
SEQUOIA UNION HIGH,500001.0
CABRILLO UNIFIED,456300.0
SEQUOIA UNION HIGH,500001.0
SEQUOIA UNION HIGH,277700.0
LA HONDA-PESCADERO UNIFIED,319400.0
LA HONDA-PESCADERO UNIFIED,286100.0
SANTA BARBARA HIGH,295300.0
SANTA BARBARA HIGH,450000.0
SANTA BARBARA HIGH,348700.0
SANTA BARBARA HIGH,395000.0
SANTA BARBARA HIGH,327300.0
SANTA BARBARA HIGH,290900.0
SANTA BARBARA HIGH,263800.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,438400.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,357500.0
SANTA BARBARA HIGH,340400.0
SANTA BARBARA HIGH,294500.0
SANTA BARBARA HIGH,279500.0
SANTA BARBARA HIGH,275000.0
SANTA BARBARA HIGH,357400.0
SANTA BARBARA HIGH,320600.0
SANTA BARBARA HIGH,243800.0
SANTA BARBARA HIGH,255000.0
SANTA BARBARA HIGH,267000.0
SANTA BARBARA HIGH,279200.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,443000.0
SANTA BARBARA HIGH,418400.0
SANTA BARBARA HIGH,458600.0
SANTA BARBARA HIGH,320600.0
SANTA BARBARA HIGH,300000.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,381800.0
SANTA BARBARA HIGH,384400.0
SANTA BARBARA HIGH,376000.0
SANTA BARBARA HIGH,293800.0
SANTA BARBARA HIGH,289900.0
SANTA BARBARA HIGH,351100.0
SANTA BARBARA HIGH,415600.0
SANTA BARBARA HIGH,353000.0
SANTA BARBARA HIGH,383100.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,443600.0
SANTA BARBARA HIGH,318800.0
SANTA BARBARA HIGH,280600.0
SANTA BARBARA HIGH,387700.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,463800.0
SANTA BARBARA HIGH,228100.0
SANTA BARBARA HIGH,236000.0
SANTA BARBARA HIGH,251200.0
SANTA BARBARA HIGH,364300.0
SANTA BARBARA HIGH,236800.0
SANTA BARBARA HIGH,241400.0
SANTA BARBARA HIGH,246700.0
SANTA BARBARA HIGH,232600.0
SANTA BARBARA HIGH,293800.0
SANTA BARBARA HIGH,350000.0
SANTA BARBARA HIGH,362500.0
SANTA BARBARA HIGH,253600.0
SANTA BARBARA HIGH,258300.0
SANTA BARBARA HIGH,237500.0
SANTA BARBARA HIGH,246900.0
SANTA BARBARA HIGH,259100.0
SANTA BARBARA HIGH,258300.0
SANTA BARBARA HIGH,247900.0
SANTA BARBARA HIGH,226500.0
SANTA BARBARA HIGH,264700.0
SANTA BARBARA HIGH,250000.0
SANTA BARBARA HIGH,260100.0
SANTA BARBARA HIGH,261000.0
SANTA BARBARA HIGH,252900.0
SANTA BARBARA HIGH,230800.0
SANTA BARBARA HIGH,231800.0
SANTA BARBARA HIGH,335200.0
SANTA BARBARA HIGH,364000.0
SANTA BARBARA HIGH,336400.0
SANTA BARBARA HIGH,326800.0
SANTA BARBARA HIGH,312500.0
SANTA BARBARA HIGH,341800.0
SANTA BARBARA HIGH,395100.0
SANTA BARBARA HIGH,255000.0
SANTA BARBARA HIGH,226500.0
SANTA BARBARA HIGH,236100.0
SANTA BARBARA HIGH,281300.0
SANTA BARBARA HIGH,500000.0
SANTA BARBARA HIGH,283200.0
SANTA BARBARA HIGH,340400.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,261000.0
SANTA BARBARA HIGH,413900.0
SANTA BARBARA HIGH,392800.0
SANTA BARBARA HIGH,335300.0
SANTA BARBARA HIGH,346200.0
SANTA BARBARA HIGH,350000.0
SANTA BARBARA HIGH,335000.0
SANTA BARBARA HIGH,329400.0
SANTA BARBARA HIGH,322600.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,500001.0
SANTA YNEZ VALLEY UNION HIGH,297400.0
SANTA YNEZ VALLEY UNION HIGH,279700.0
SANTA YNEZ VALLEY UNION HIGH,301300.0
SANTA YNEZ VALLEY UNION HIGH,314300.0
CARPINTERIA UNIFIED,250000.0
CARPINTERIA UNIFIED,346000.0
SANTA YNEZ VALLEY UNION HIGH,251000.0
CARPINTERIA UNIFIED,300000.0
SANTA YNEZ VALLEY UNION HIGH,248700.0
SANTA YNEZ VALLEY UNION HIGH,500001.0
CARPINTERIA UNIFIED,500001.0
CARPINTERIA UNIFIED,425000.0
SANTA BARBARA HIGH,500001.0
SANTA BARBARA HIGH,335000.0
CARPINTERIA UNIFIED,500001.0
CARPINTERIA UNIFIED,230600.0
SANTA YNEZ VALLEY UNION HIGH,62100.0
SANTA MARIA JOINT UNION HIGH,400000.0
SANTA MARIA JOINT UNION HIGH,230800.0
SANTA YNEZ VALLEY UNION HIGH,226400.0
SANTA YNEZ VALLEY UNION HIGH,227900.0
SANTA YNEZ VALLEY UNION HIGH,215200.0
SANTA YNEZ VALLEY UNION HIGH,394900.0
SANTA YNEZ VALLEY UNION HIGH,290900.0
SANTA YNEZ VALLEY UNION HIGH,243100.0
SANTA YNEZ VALLEY UNION HIGH,500001.0
SANTA YNEZ VALLEY UNION HIGH,309800.0
SANTA YNEZ VALLEY UNION HIGH,259800.0
SANTA MARIA JOINT UNION HIGH,500001.0
SANTA YNEZ VALLEY UNION HIGH,289400.0
SANTA YNEZ VALLEY UNION HIGH,375000.0
SANTA YNEZ VALLEY UNION HIGH,272300.0
SANTA YNEZ VALLEY UNION HIGH,367000.0
SANTA YNEZ VALLEY UNION HIGH,440000.0
SANTA YNEZ VALLEY UNION HIGH,84400.0
SANTA YNEZ VALLEY UNION HIGH,390200.0
SANTA YNEZ VALLEY UNION HIGH,292900.0
SANTA MARIA JOINT UNION HIGH,226800.0
SANTA MARIA JOINT UNION HIGH,150000.0
SANTA MARIA JOINT UNION HIGH,120100.0
SANTA MARIA JOINT UNION HIGH,269700.0
SANTA MARIA JOINT UNION HIGH,275100.0
SANTA MARIA JOINT UNION HIGH,328700.0
SANTA MARIA JOINT UNION HIGH,194000.0
SANTA MARIA JOINT UNION HIGH,114800.0
SANTA MARIA JOINT UNION HIGH,275000.0
SANTA MARIA JOINT UNION HIGH,157900.0
SANTA MARIA JOINT UNION HIGH,158000.0
SANTA MARIA JOINT UNION HIGH,168100.0
SANTA MARIA JOINT UNION HIGH,141500.0
SANTA MARIA JOINT UNION HIGH,326800.0
SANTA MARIA JOINT UNION HIGH,341200.0
SANTA MARIA JOINT UNION HIGH,212700.0
SANTA MARIA JOINT UNION HIGH,144700.0
SANTA MARIA JOINT UNION HIGH,164000.0
SANTA MARIA JOINT UNION HIGH,165500.0
SANTA MARIA JOINT UNION HIGH,162500.0
SANTA MARIA JOINT UNION HIGH,158000.0
SANTA MARIA JOINT UNION HIGH,158200.0
SANTA MARIA JOINT UNION HIGH,158600.0
SANTA MARIA JOINT UNION HIGH,195700.0
SANTA MARIA JOINT UNION HIGH,193000.0
SANTA MARIA JOINT UNION HIGH,157700.0
SANTA MARIA JOINT UNION HIGH,201700.0
SANTA MARIA JOINT UNION HIGH,199600.0
SANTA MARIA JOINT UNION HIGH,158900.0
SANTA MARIA JOINT UNION HIGH,193600.0
SANTA MARIA JOINT UNION HIGH,131500.0
SANTA MARIA JOINT UNION HIGH,146700.0
SANTA MARIA JOINT UNION HIGH,136100.0
SANTA MARIA JOINT UNION HIGH,181800.0
SANTA MARIA JOINT UNION HIGH,133700.0
SANTA MARIA JOINT UNION HIGH,186500.0
SANTA MARIA JOINT UNION HIGH,218300.0
SANTA MARIA JOINT UNION HIGH,128600.0
SANTA MARIA JOINT UNION HIGH,130100.0
SANTA MARIA JOINT UNION HIGH,160700.0
SANTA MARIA JOINT UNION HIGH,162900.0
SANTA MARIA JOINT UNION HIGH,136900.0
SANTA MARIA JOINT UNION HIGH,151400.0
SANTA MARIA JOINT UNION HIGH,132000.0
SANTA MARIA JOINT UNION HIGH,130800.0
SANTA MARIA JOINT UNION HIGH,139800.0
SANTA MARIA JOINT UNION HIGH,148300.0
SANTA MARIA JOINT UNION HIGH,149800.0
SANTA MARIA JOINT UNION HIGH,226800.0
SANTA MARIA JOINT UNION HIGH,152500.0
SANTA MARIA JOINT UNION HIGH,190100.0
SANTA MARIA JOINT UNION HIGH,261000.0
SANTA MARIA JOINT UNION HIGH,137300.0
SANTA MARIA JOINT UNION HIGH,110300.0
SANTA MARIA JOINT UNION HIGH,113700.0
SANTA MARIA JOINT UNION HIGH,129300.0
SANTA MARIA JOINT UNION HIGH,131300.0
SANTA MARIA JOINT UNION HIGH,108300.0
SANTA MARIA JOINT UNION HIGH,112500.0
SANTA MARIA JOINT UNION HIGH,117600.0
SANTA MARIA JOINT UNION HIGH,129200.0
SANTA MARIA JOINT UNION HIGH,113300.0
SANTA MARIA JOINT UNION HIGH,104200.0
SANTA MARIA JOINT UNION HIGH,121400.0
SANTA MARIA JOINT UNION HIGH,90200.0
SANTA MARIA JOINT UNION HIGH,147200.0
SANTA MARIA JOINT UNION HIGH,109400.0
SANTA MARIA JOINT UNION HIGH,87500.0
SANTA MARIA JOINT UNION HIGH,67500.0
SANTA MARIA JOINT UNION HIGH,106400.0
SANTA MARIA JOINT UNION HIGH,98500.0
SANTA MARIA JOINT UNION HIGH,122700.0
SANTA MARIA JOINT UNION HIGH,162500.0
SANTA MARIA JOINT UNION HIGH,120600.0
SANTA MARIA JOINT UNION HIGH,115500.0
SANTA MARIA JOINT UNION HIGH,97800.0
SANTA MARIA JOINT UNION HIGH,83200.0
SANTA MARIA JOINT UNION HIGH,89100.0
SANTA MARIA JOINT UNION HIGH,86100.0
SANTA MARIA JOINT UNION HIGH,73800.0
SANTA MARIA JOINT UNION HIGH,28300.0
SANTA MARIA JOINT UNION HIGH,136400.0
LOMPOC UNIFIED,118800.0
LOMPOC UNIFIED,117500.0
LOMPOC UNIFIED,129400.0
LOMPOC UNIFIED,120400.0
LOMPOC UNIFIED,128100.0
LOMPOC UNIFIED,83300.0
LOMPOC UNIFIED,163400.0
LOMPOC UNIFIED,134600.0
LOMPOC UNIFIED,135400.0
LOMPOC UNIFIED,111500.0
LOMPOC UNIFIED,103300.0
LOMPOC UNIFIED,109300.0
LOMPOC UNIFIED,130200.0
LOMPOC UNIFIED,150700.0
LOMPOC UNIFIED,134700.0
LOMPOC UNIFIED,134000.0
LOMPOC UNIFIED,135300.0
LOMPOC UNIFIED,131600.0
LOMPOC UNIFIED,87500.0
LOMPOC UNIFIED,146600.0
LOMPOC UNIFIED,148000.0
LOMPOC UNIFIED,138000.0
LOMPOC UNIFIED,112500.0
LOMPOC UNIFIED,150000.0
LOMPOC UNIFIED,172400.0
LOMPOC UNIFIED,142400.0
LOMPOC UNIFIED,198300.0
LOMPOC UNIFIED,135200.0
LOMPOC UNIFIED,166600.0
SANTA YNEZ VALLEY UNION HIGH,239300.0
LOMPOC UNIFIED,172600.0
LOMPOC UNIFIED,134400.0
LOMPOC UNIFIED,180100.0
LOMPOC UNIFIED,142200.0
SANTA MARIA JOINT UNION HIGH,223100.0
SANTA MARIA JOINT UNION HIGH,249300.0
SANTA MARIA JOINT UNION HIGH,207200.0
SANTA MARIA JOINT UNION HIGH,152700.0
SANTA MARIA JOINT UNION HIGH,183800.0
SANTA MARIA JOINT UNION HIGH,290600.0
SANTA MARIA JOINT UNION HIGH,125800.0
SANTA MARIA JOINT UNION HIGH,128300.0
LOMPOC UNIFIED,307400.0
SANTA BARBARA HIGH,225000.0
SANTA BARBARA HIGH,216700.0
SANTA BARBARA HIGH,37500.0
SANTA BARBARA HIGH,229500.0
SANTA BARBARA HIGH,282500.0
SANTA BARBARA HIGH,223100.0
SANTA BARBARA HIGH,312200.0
SANTA BARBARA HIGH,268800.0
SANTA BARBARA HIGH,280900.0
SANTA BARBARA HIGH,274300.0
SANTA BARBARA HIGH,331200.0
SANTA BARBARA HIGH,276800.0
SANTA BARBARA HIGH,432200.0
SANTA BARBARA HIGH,384400.0
SANTA BARBARA HIGH,348200.0
SANTA BARBARA HIGH,261400.0
SANTA BARBARA HIGH,268300.0
SANTA BARBARA HIGH,271200.0
